country_code,country,year,population,population_grow,population_under_14,population_above_65,gdp,gdp_growth_rate,unemployment,education_gov_expenditure,health_expenditure,life_expectancy_fem,life_expectancy_male,non_commun_disease_death,commun_disease_death,tuberculosis,hiv,infant_mortality,undernourishment,hospital_beds,physicians
MNE,Montenegro,2019,622227.0,-0.0234613531527775,18.2095191371898,14.9749366447439,4845,4.7,16.2,,,79.199,74.317,,,15.0,0.1,4.3,,,2.3
MDG,Madagascar,2005,18336724.0,2.95390110068182,44.7119398208753,2.91236318984787,5942,4.6,2.3,3.8,5.5,62.54,59.899,,,262.0,0.2,58.0,35.0,0.3,0.2
MDG,Madagascar,2010,21151640.0,2.79266677058999,43.5222233358737,2.83377553702692,10250,0.7,3.8,3.2,5.3,64.857,61.93,38.9,50.8,241.0,0.2,45.5,31.8,0.2,0.2
MDG,Madagascar,2019,26262368.0,2.6696132402134,40.6681505928286,2.98671712579162,13208,1.2,1.8,2.8,6.0,68.301,65.077,,,233.0,0.3,36.8,,,0.2
MHL,Marshall Islands (the),2005,55258.0,1.42528885892578,,,138,2.9,,12.2,26.3,,,,,251.0,,,,,
MHL,Marshall Islands (the),2010,56366.0,0.206009876084029,,,165,6.4,,,19.3,,,,,428.0,,,,2.7,0.6
MHL,Marshall Islands (the),2019,58413.0,0.60959569220907,,,199,2.5,4.7,,23.3,,,,,434.0,,25.4,,,0.5
MKD,Republic of North Macedonia,2005,2060273.0,0.156655294038847,20.2061086079369,11.0040756734666,6259,4.7,37.2,3.3,7.7,76.377,71.681,,,36.0,0.1,12.9,6.1,4.7,
MKD,Republic of North Macedonia,2010,2070741.0,0.0822265963841763,17.9055227090206,11.5968148599946,9407,3.4,32.0,,6.7,76.711,72.66,95.1,1.9,23.0,0.1,10.8,4.4,4.6,2.7
MKD,Republic of North Macedonia,2019,2082958.0,0.0461949888093546,16.5169996308133,13.6701813815648,11280,0.2,22.0,,6.3,77.736,73.684,,,13.0,0.1,8.9,,,2.9
MLI,Mali,2005,12775516.0,3.23315249770674,46.8693945512651,2.92698940692493,6245,10.4,9.5,3.5,5.0,52.683,51.429,,,69.0,1.5,106.5,11.1,0.3,0.1
MLI,Mali,2010,15049353.0,3.15862674858769,47.4888255993464,2.74419106256595,10679,10.9,8.1,3.3,4.4,55.871,54.62,27.1,64.8,63.0,1.4,89.1,6.9,0.1,0.1
MLI,Mali,2019,19077690.0,3.00791357916659,47.5434863934943,2.50722975755683,15236,6.9,8.1,3.1,3.8,59.649,58.137,,,53.0,1.4,78.5,,,0.1
MMR,Myanmar,2005,48949924.0,0.790533450841979,31.1786857932609,4.63406848190408,11931,13.6,0.8,,2.0,64.79,58.43,,,545.0,0.8,57.8,32.0,,0.4
MMR,Myanmar,2010,50600818.0,0.694989177555469,30.0461328510539,4.80535117040993,41445,10.2,0.8,,1.9,66.931,60.102,60.4,31.4,500.0,0.8,52.0,16.9,,0.5
MMR,Myanmar,2019,53708395.0,0.608482651749138,26.3710482845116,5.78464193257209,67102,6.8,0.8,2.2,5.1,69.874,63.761,,,338.0,0.8,43.7,,,0.9
MNG,Mongolia,2005,2526424.0,1.19587752776862,28.9293879412165,3.72490919972261,2926,7.3,3.3,4.3,3.2,69.079,61.504,,,428.0,0.1,40.8,31.0,,2.8
MNG,Mongolia,2010,2719896.0,1.70944587152395,27.0218420116063,3.8047410636289,7189,6.4,6.6,4.6,3.4,71.597,63.486,76.5,12.0,428.0,0.1,30.5,20.8,5.8,2.8
MNG,Mongolia,2019,3170208.0,1.796009979898,30.4095683070176,4.08353878726245,11135,5.1,6.2,4.1,3.8,73.961,65.631,,,428.0,0.1,22.8,,,2.9
MAC,Macao,2005,482858.0,2.35978072482773,17.0163899117339,7.09691047885714,12092,8.1,4.2,2.3,,84.253,78.649,,,95.0,,4.9,14.6,,
MAC,Macao,2010,538219.0,2.22041605199565,12.9673980294267,6.79946267225795,28124,25.3,2.8,2.6,,85.574,79.716,,,84.0,,3.8,13.7,,
MAC,Macao,2019,631636.0,1.44331136552005,13.654066582652,10.4842029270023,50361,9.1,2.0,3.1,,87.051,81.149,,,60.0,,3.1,,,
MNP,Northern Mariana Islands (the),2005,56542.0,-1.23740461708119,,,,,6.5,,,,,,,116.0,,,,,
MNP,Northern Mariana Islands (the),2010,53971.0,-0.410488354214323,,,,,11.2,,,,,,,68.0,,,,,
MNP,Northern Mariana Islands (the),2019,56882.0,0.564156497878011,,,,,,,,,,,,95.0,,6.4,,,
MTQ,Martinique,2005,,,,,,,18.7,,,,,,,,,8.5,,,
MTQ,Martinique,2010,,,,,,,21,,,,,,,,,7.6,,,
MTQ,Martinique,2019,,,,,,,22.8,,,,,,,,,6.4,,,
MRT,Mauritania,2005,3024194.0,2.84911836020414,42.2289046271502,3.19986085548745,2184,9.0,10.6,2.5,4.5,63.166,59.475,,,181.0,0.5,69.2,12.1,,0.1
MRT,Mauritania,2010,3494195.0,2.92679992840676,41.2467249251974,3.15013901628272,4338,4.8,10.2,3.6,3.3,64.29,60.708,31.2,60.3,135.0,0.4,65.6,8.2,,0.2
MRT,Mauritania,2019,4403319.0,2.78043440578277,40.0831828216618,3.14111215805009,4992,3.5,9.9,2.6,4.2,66.292,63.082,,,93.0,0.2,58.9,,,0.2
MSR,Montserrat,2005,,,,,49,3.1,9.5,3.8,,,,,,,,,,,
MSR,Montserrat,2010,,,,,56,-2.8,,5.1,,,,,,,,,,,
MSR,Montserrat,2019,,,,,60,-2.8,5.6,,,,,,,,,,,,
MLT,Malta,2005,403834.0,0.637436918202842,17.4334553308637,13.6929665664162,6393,3.8,6.9,4.5,8.7,81.4,77.3,,,6.3,,5.7,2.5,7.4,
MLT,Malta,2010,414508.0,0.49118281065151,14.9913217285089,15.6916184071087,8741,3.5,6.8,6.5,8.2,83.6,79.3,91.2,5.2,8.1,,5.6,2.5,4.5,3.1
MLT,Malta,2019,484630.0,3.49195540302534,14.2769005208902,20.3493242997122,12553,6.7,3.8,5.3,9.3,84.6,80.2,,,14.0,,5.5,,,3.8
MUS,Mauritius,2005,1228254.0,0.592099659929956,24.7267805398186,6.58844536388209,6775,1.8,9.6,4.2,3.7,75.91,69.12,,,13.0,1.0,13.3,5.2,3.0,1.1
MUS,Mauritius,2010,1250400.0,0.237886692890185,21.9448617938948,7.62735835827414,10004,4.4,7.7,3.6,4.7,76.65,69.46,85.9,7.9,12.0,1.3,13.2,4.8,,1.2
MUS,Mauritius,2019,1265303.0,0.0545472669534157,17.793692318012,11.4741730686522,13366,3.9,7.0,5.0,5.7,77.72,71.27,,,13.0,1.3,12.0,,,2.0
MDV,Maldives,2005,319608.0,2.6450605479186,31.4682360892093,4.42635979074366,1163,-13.1,3.8,5.0,8.8,74.894,72.571,,,48.0,,26.6,18.2,2.6,1.0
MDV,Maldives,2010,365734.0,3.43113926553874,25.2916053743978,4.55522319499964,2588,7.3,4.6,4.1,8.5,77.377,74.713,84.0,9.3,32.0,,14.8,11.7,,1.4
MDV,Maldives,2019,515696.0,3.81313622480854,20.1479166020291,3.70334460612454,4866,6.9,4.9,4.3,10.6,80.499,77.229,,,33.0,,9.0,,,1.0
MWI,Malawi,2005,12625952.0,2.60056961501358,46.3808828039264,2.86738774232628,3656,3.3,7.8,3.2,6.1,50.377,45.497,,,398.0,12.2,86.9,26.1,,~0.0
MWI,Malawi,2010,14539612.0,2.87071718198449,46.3514363381911,2.6559099376242,6868,5.5,6.7,3.5,7.2,58.398,52.807,22.6,71.2,310.0,10.6,68.4,21.8,,~0.0
MWI,Malawi,2019,18143315.0,2.64191728771031,43.9022859066284,2.64543493031032,6339,5.1,6.0,4.0,9.8,66.937,60.651,,,181.0,9.2,52.6,,,~0.0
MEX,Mexico,2005,106005203.0,1.4158226663881,31.8372080283644,5.62497295533692,877477,2.3,3.6,4.8,5.8,77.999,72.575,,,22.0,0.2,20.1,5.5,,1.9
MEX,Mexico,2010,114092963.0,1.43814153288358,29.507687516188,6.14318167896122,1057801,5.1,5.3,5.2,5.8,77.979,72.135,75.9,11.1,22.0,0.2,17.1,4.6,1.7,2.2
MEX,Mexico,2019,126190788.0,1.12642114890216,26.5568481908521,7.22368498087198,1158229,2.1,3.3,5.2,5.5,77.844,72.118,,,23.0,0.2,15.2,,,2.2
MYS,Malaysia,2005,25690611.0,1.96526210957713,30.4526272263435,4.41536014849939,143534,5.3,3.5,5.9,2.8,75.824,71.505,,,69.0,0.4,7.6,3.9,1.8,0.7
MYS,Malaysia,2010,28208035.0,1.69102707103231,27.9611146256731,4.93816744058918,255018,7.4,3.2,5.0,3.2,76.732,72.497,71.1,19.5,75.0,0.4,7.0,3.7,1.8,1.2
MYS,Malaysia,2019,31528585.0,1.35251165124592,23.9951410860297,6.67175462547886,314707,5.9,3.3,4.7,3.8,78.167,74.075,,,92.0,0.4,6.4,,,1.5
MOZ,Mozambique,2005,20493925.0,2.88786583099326,45.1967644070133,3.17183262844965,7724,8.7,21.7,4.4,6.4,52.48,48.207,,,523.0,11.1,98.8,37.0,,~0.0
MOZ,Mozambique,2010,23531574.0,2.74372143219159,45.732151193966,3.014252255289,10154,6.7,22.2,4.3,5.1,54.694,49.816,22.7,70.6,545.0,12.0,78.7,28.5,,~0.0
MOZ,Mozambique,2019,29495962.0,2.91345897465103,44.6708001531326,2.8907644574499,12652,3.7,24.8,6.5,5.1,62.966,57.114,,,551.0,12.6,62.8,,,0.1
NAM,Namibia,2005,1938320.0,1.58997022213466,39.4366771224566,3.76454868133229,7121,2.5,22.2,6.1,12.4,52.406,49.327,,,1250.0,13.8,51.1,25.1,,0.3
NAM,Namibia,2010,2118874.0,1.8015124638949,37.4143530950873,4.12167028336749,11282,6.0,22.1,8.3,9.5,58.597,54.586,37.7,53.2,892.0,13.4,43.5,37.4,,0.4
NAM,Namibia,2019,2448255.0,1.88227929401189,36.9102491891316,3.63603168074514,13245,-0.8,23.2,3.1,9.1,66.18,60.357,,,524.0,11.8,38.6,,,
NCL,New Caledonia,2005,232250.0,1.51846735383173,27.9303169487654,6.09705551467167,6236,3.6,15.8,,,79.0,72.6,,,23.0,,17.3,8.2,,
NCL,New Caledonia,2010,249750.0,1.53321542873142,25.8323571059493,7.11127414437121,9355,6.9,14.2,,,80.2032990842288,74.4551440870012,,,22.0,,15.1,7.7,,
NCL,New Caledonia,2019,284060.0,1.31466608833004,22.7409256659988,9.17415792537671,9894,2.7,14.8,,,79.3,75.1,,,15.0,,13.0,,,
NER,Niger (the),2005,13624467.0,3.72786239994384,49.1925225405148,2.44321484282651,3369,7.4,3.1,2.4,7.5,54.207,52.644,,,143.0,0.6,85.2,15.1,0.3,~0.0
NER,Niger (the),2010,16464025.0,3.84415403226927,50.0361424378304,2.50325786069931,5719,8.4,0.9,3.7,6.5,58.351,56.364,23.2,67.7,113.0,0.4,67.6,11.3,,~0.0
NER,Niger (the),2019,22442948.0,3.81686919885997,49.9843246094453,2.59500788269853,8120,4.9,0.4,3.5,6.2,63.212,60.9,,,87.0,0.3,55.9,,,~0.0
NGA,Nigeria,2005,138865016.0,2.58568909447514,43.6713786861912,2.74240633796492,180502,6.5,4.3,,3.8,49.028,47.504,,,219.0,1.7,104.0,6.5,,0.3
NGA,Nigeria,2010,158503197.0,2.67144293297664,44.035213371753,2.73835612287366,369062,7.8,3.9,,3.3,51.656,50.161,25.6,67.0,219.0,1.6,89.3,6.2,,0.2
NGA,Nigeria,2019,195874740.0,2.58654585214901,43.8666399781742,2.74737700532743,375770,0.8,7.0,,3.6,55.244,53.45,,,219.0,1.5,75.0,,,0.4
NIC,Nicaragua,2005,5438690.0,1.36539625997935,36.2229691341113,4.16442194719684,6300,4.3,5.4,2.4,5.5,74.272,68.079,,,44.0,0.2,26.4,24.4,0.9,0.5
NIC,Nicaragua,2010,5824065.0,1.35770065604235,33.3184811639293,4.5272674669668,8759,4.4,7.8,4.5,6.5,75.633,69.185,71.4,14.6,53.0,0.2,23.1,20.9,0.8,0.7
NIC,Nicaragua,2019,6465513.0,1.25535796724705,30.2016811999565,5.24749744838026,13814,4.9,4.5,4.3,8.7,77.77,70.741,,,41.0,0.2,17.8,,,1.0
NLD,Netherlands (the),2005,16319868.0,0.23366314793854,18.3203583664311,14.1336632786217,685076,2.2,4.7,5.2,9.3,81.6,77.2,,,7.9,0.2,4.9,2.5,4.5,
NLD,Netherlands (the),2010,16615394.0,0.512923100553586,17.5222474582832,15.4374741539504,846555,1.4,4.4,5.6,10.4,82.7,78.8,89.4,6.4,7.1,0.2,4.1,2.5,,3
NLD,Netherlands (the),2019,17231624.0,0.583933408920832,16.1081587098378,19.1961926333387,830573,3.2,3.4,5.4,10.4,83.4,80.2,,,5.3,,3.5,,,3.5
NOR,Norway,2005,4623291.0,0.681072964187373,19.6121677830153,14.8150490764543,308722,2.6,4.4,6.9,8.3,82.5,77.7,,,6.9,0.1,3.5,2.5,5.2,
NOR,Norway,2010,4889252.0,1.24566617956207,18.8115626300943,14.8873344770377,429131,0.7,3.5,6.7,8.9,83.2,78.9,87.8,6.8,6.9,0.1,3.0,2.5,4.3,4.1
NOR,Norway,2019,5311916.0,0.660090844249,17.5490383783174,17.0492221563211,399470,2.0,3.8,7.6,10.5,84.4,81.3,,,4.1,0.1,2.4,,,4.6
NPL,Nepal,2005,25744500.0,1.27105530859629,39.2676260948941,4.30444560974189,8259,3.5,1.5,3.4,4.5,66.528,63.996,,,163.0,0.2,53.7,16.0,,0.2
NPL,Nepal,2010,27013212.0,0.481206222827027,36.2890092448095,5.01201412109008,16281,4.8,2.1,3.6,5.0,69.013,66.29,58.6,32.1,163.0,0.2,42.6,10.1,,
NPL,Nepal,2019,28087871.0,1.6539802386854,30.4142653217498,5.72767077569198,24870,7.5,2.6,5.1,6.3,71.9,68.989,,,151.0,0.1,33.8,,,0.7
NRU,Nauru,2005,9849.0,-0.536682975166594,,,26,-12.1,22.7,,12.6,,,,,128.0,,,,,1.0
NRU,Nauru,2010,10005.0,0.66185560498282,,,62,20.1,,,10.4,,,,,34.0,,,,5.0,1.1
NRU,Nauru,2019,12704.0,-1.34482089317817,,,114,4.0,23,,11.1,,,,,54.0,,18,,,1.2
NIU,Niue,2005,,,,,,,9.7,,10.1,,,,,,,,,,2.4
NIU,Niue,2010,,,,,,,,,9.8,,,,,,,,,,1.9
NIU,Niue,2019,,,,,,,,,7.3,,,,,,,8.1,,,
NZL,New Zealand,2005,4133900.0,1.12877350967992,21.5448250512955,12.0631239639644,114721,3.3,3.8,6.3,8.3,81.9,77.9,,,9.2,0.1,5.4,2.5,,2.1
NZL,New Zealand,2010,4350700.0,1.1117260560215,20.4974895093022,13.0527438741144,146584,1.0,6.1,7.0,9.6,82.7,78.8,89.9,3.5,7.9,0.1,5.0,2.5,,2.6
NZL,New Zealand,2019,4841000.0,0.977703457051805,19.6534314569849,15.6524245271741,202044,2.8,5.2,6.3,9.2,83.6,80.2,,,7.3,0.1,4.4,,,3.0
OMN,Oman,2005,2511251.0,2.65244828382271,32.4768810445471,2.58747532604268,31082,2.5,4.2,3.5,2.6,76.608,72.347,,,12.0,0.1,14.6,10.5,2.1,1.7
OMN,Oman,2010,3041434.0,5.58640037992658,25.6890335282633,2.68860018004665,57048,2.0,4.0,4.2,2.7,78.155,73.865,71.4,11.5,12.0,0.1,9.8,5.6,1.8,1.9
OMN,Oman,2019,4829483.0,3.44511796571903,22.2465059852286,2.39278695625796,70784,-0.9,3.2,6.7,4.3,80.134,75.89,,,5.9,0.2,9.6,,,2.0
PAN,Panama,2005,3330217.0,1.84444434168246,30.4296987253383,6.08062477610318,15714,7.2,10.3,3.6,6.2,78.679,73.272,,,61.0,0.8,20.6,22.9,2.2,1.3
PAN,Panama,2010,3642687.0,1.75780935103703,29.1307213603584,6.76047653833557,29440,5.8,6.5,3.5,7.0,79.838,73.932,70.3,17.8,53.0,0.8,17.8,13.2,2.4,1.4
PAN,Panama,2019,4176873.0,1.69258054975119,27.0623043241241,8.10473107966757,61838,5.4,4.7,3.2,7.3,81.593,75.235,,,52.0,0.9,16.0,,,1.6
PER,Peru,2005,27866145.0,0.871984040730567,32.0454120941379,5.48703812457733,76080,6.3,4.9,2.8,4.6,75.263,70.558,,,151.0,0.4,24.9,19.6,,
PER,Peru,2010,29027674.0,0.812933092400048,30.0951292204811,6.21565475759443,147528,8.3,3.5,2.9,4.7,76.888,71.968,66.5,22.9,134.0,0.3,18.1,11.2,1.5,0.9
PER,Peru,2019,31989256.0,1.71824651729878,25.7906028460802,8.08839279183076,211403,2.5,3.7,3.9,5.1,79.28,73.834,,,123.0,0.3,14.1,,,1.3
PYF,French Polynesia,2005,258780.0,1.08320858965355,28.1551897364557,5.00270500038643,5703,1.4,11.8,,,76.802,71.774,,,28.0,,9.4,3.9,,
PYF,French Polynesia,2010,266455.0,0.451751631999957,25.4797245313468,6.35454391923589,6081,-2.5,18.0,,,78.025,73.458,,,18.0,,8.8,4.2,,
PYF,French Polynesia,2019,277679.0,0.569178577392632,22.7618941295525,8.29050810468202,5606,2.3,20.2,,,79.725,75.401,,,22.0,,6.9,,,
PNG,Papua New Guinea,2005,6494903.0,2.18946219536055,39.179414996652,3.18418920190186,7312,3.9,2.5,,2.5,61.919,59.237,,,432.0,1.0,58.2,,,~0.0
PNG,Papua New Guinea,2010,7310507.0,2.29311681061731,38.3022545495135,3.31777262507238,14251,10.1,2.0,,2.1,63.446,60.702,46.5,46.1,432.0,0.8,54.5,,,0.1
PNG,Papua New Guinea,2019,8606316.0,1.97476017811245,35.8159344007888,3.44526925145617,22006,-1.5,2.7,,2.0,65.576,63.039,,,432.0,0.8,48.3,,,
PHL,Philippines (the),2005,86326250.0,1.88936666103242,37.058549398358,3.49175714223657,103072,4.8,3.8,2.4,3.9,72.85,65.597,,,539.0,0.1,27.9,16.3,,1.2
PHL,Philippines (the),2010,93966780.0,1.66611235345885,33.9913797195136,4.137042899629,199591,7.6,3.6,2.7,4.3,74.012,65.957,65.7,26.8,531.0,0.1,25.5,13.3,0.5,1.3
PHL,Philippines (the),2019,106651922.0,1.39613428041081,30.9630402017999,5.12256876829946,313595,6.7,1.8,,4.4,75.387,67.123,,,554.0,0.1,23.7,,,
PAK,Pakistan,2005,160304008.0,2.29642288055496,39.9730030455633,4.10136906870101,117708,7.7,7.7,2.3,2.7,64.89,63.102,,,276.0,0.1,82.9,23.3,0.7,0.8
PAK,Pakistan,2010,179424641.0,2.19703399896102,37.6949869444075,4.23771448426641,174508,1.6,0.6,2.3,2.6,66.228,64.377,52.3,39.1,276.0,0.1,75.6,21.1,0.6,0.8
PAK,Pakistan,2019,212215030.0,2.05587986968414,35.2698145995487,4.31277431133756,302139,5.7,4.3,2.8,2.8,68.109,66.194,,,265.0,0.1,68.1,,,1.0
POL,Poland,2005,38165445.0,-0.043948953332248,16.6107573079471,13.0771343254672,306127,3.5,17.8,5.4,5.8,79.4,70.8,,,25.0,,7.1,2.5,6.5,
POL,Poland,2010,38042794.0,-0.285609121534849,15.2172875707273,13.4726258936883,479321,3.6,9.6,5.1,6.4,80.6,72.1,90.2,3.9,21.0,,5.7,2.5,6.5,2.2
POL,Poland,2019,37974750.0,-0.000200132782838419,15.052276813695,17.5178167625452,526212,4.8,4.4,4.8,6.5,81.8,73.9,,,16.0,,4.4,,,2.4
PRI,Puerto Rico,2005,3821362.0,-0.144242360500613,22.2695131927215,12.1893868452477,83915,-2.0,11.4,,,82.45,74.34,,,3.6,,8.0,,,
PRI,Puerto Rico,2010,3721525.0,-0.506170056982176,20.628877092586,13.1128449559631,98381,-0.4,16.4,,,82.258,74.763,,,2.6,,7.2,,,
PRI,Puerto Rico,2019,3195153.0,-3.98350008527716,16.8360861114438,18.6748502103569,104219,-2.4,10.3,6.1,,83.382,76.346,,,0.95,,6.4,,,
PSE,"Palestine, State of",2005,3320396.0,2.5552623734323,45.5200881172265,2.52353225761824,4832,10.8,23.5,,,73.695,70.429,,,0.98,,23.7,,,
PSE,"Palestine, State of",2010,3786161.0,2.59703221798976,42.2936899338229,2.75377616947893,8913,8.1,23.7,6.7,,74.556,71.102,,,0.96,,21.0,,,
PSE,"Palestine, State of",2019,4569087.0,2.5330114844554,38.9473612779327,3.13330573708009,14498,3.1,26.4,5.3,,75.595,72.263,,,0.77,,19.3,,,
PRT,Portugal,2005,10503330.0,0.185532266654625,15.4363017729941,17.2039764019491,197300,0.8,7.6,5.1,9.4,81.4,74.9,,,36.0,0.6,4.5,2.5,3.6,3.4
PRT,Portugal,2010,10573100.0,0.0459100367184907,14.9671887413225,18.6627234392262,238303,1.9,10.8,5.4,9.8,82.1,76.1,86.6,9.1,28.0,0.6,3.3,2.5,3.4,3.8
PRT,Portugal,2019,10283822.0,-0.160104021146769,13.4579078221324,21.9538575375873,195041,0.9,6.7,4.9,9.1,84.9,78.7,,,24.0,0.5,2.9,,,3.3
PLW,Palau,2005,19781.0,-0.433818275198774,,,191,0.2,4.2,7.6,9.0,72.1,66.3,,,58.0,,,,,
PLW,Palau,2010,17955.0,-1.82124239232985,,,183,-0.9,,,11.6,,,,,122.0,,,,4.8,1.4
PLW,Palau,2019,17907.0,0.554390332143348,,,292,-3.7,,,11.7,,,,,109.0,,13.3,,,1.2
PRY,Paraguay,2005,5824096.0,1.61924566196742,35.4962040460872,4.73973986692527,8735,2.1,4.8,3.4,5.0,73.73,69.715,,,43.0,0.6,27.1,11.9,1.2,1.2
PRY,Paraguay,2010,6248020.0,1.35432386139041,32.9354099378683,5.22191030118341,20048,13.1,4.6,3.8,6.2,74.69,70.735,71.8,15.6,42.0,0.5,24.1,12.2,1.3,
PRY,Paraguay,2019,6956071.0,1.28784451697628,29.4405055961229,6.43021500946081,29435,4.3,4.6,4.5,8.0,76.25,72.159,,,43.0,0.5,20.8,,,1.4
QAT,Qatar,2005,865416.0,13.8701627626494,21.7044750732596,1.29845068729952,44530,7.5,1.2,4.0,2.6,79.833,77.219,,,43.0,,9.8,,2.4,2.5
QAT,Qatar,2010,1856327.0,11.4829007297734,12.8871691248363,0.714583152644981,125122,16.7,0.4,4.5,1.8,80.73,77.932,65.3,5.5,36.0,,8.3,,1.2,3.9
QAT,Qatar,2019,2781677.0,2.06868446561438,13.5407641851225,1.3700703387375,167605,1.6,0.1,2.9,3.1,81.876,78.981,,,31.0,,7.3,,,~0.0
REU,Réunion,2005,,,,,,,30.1,,,,,,,,,7.6,,,
REU,Réunion,2010,,,,,,,28.9,,,,,,,,,5.6,,,
REU,Réunion,2019,,,,,,,28.9,,,,,,,,,4.2,,,
ROU,Romania,2005,21319685.0,-0.61753095660306,15.7384190185397,15.2293023426726,99699,4.2,7.2,3.5,5.5,75.5667,68.3667,,,140.0,0.1,16.9,2.5,6.8,2.0
ROU,Romania,2010,20246871.0,-0.593959183588628,15.7755004624884,15.6672201417516,166658,-2.8,7.0,3.5,5.8,77.3,69.8,92.2,3.5,104.0,0.1,12.0,2.5,6.3,2.5
ROU,Romania,2019,19466145.0,-0.621434534353182,15.5345549605626,18.3387013938296,211804,6.9,5.0,3.1,5.0,79.2,71.8,,,68.0,0.1,8.4,,,2.3
SRB,Serbia,2005,7440769.0,-0.300431132565912,18.7142674566897,14.4003719888077,26252,5.5,20.8,,8.7,75.6,70.2,,,40.0,0.1,9.5,,5.9,
SRB,Serbia,2010,7291436.0,-0.402005900874718,17.3351014218929,14.7402909538536,39460,0.6,19.2,4.6,10.1,77.0,71.8,95.0,1.7,30.0,0.1,7.1,5.9,5.6,2.5
SRB,Serbia,2019,6982604.0,-0.546351968633598,15.6896807521828,18.3457926916963,41590,2.0,12.2,3.9,9.1,78.1,73.1,,,17.0,0.1,6.1,,,3.1
RUS,Russian Federation (the),2005,143518523.0,-0.381473696224401,15.1738365153611,13.8232376281004,771495,6.4,7.2,3.8,4.8,72.47,58.92,,,87.0,,16.2,2.5,9.7,
RUS,Russian Federation (the),2010,142849449.0,0.0448873898392816,14.9272814134814,13.1063682410325,1539845,4.5,7.4,4.1,5.0,74.88,63.09,86.3,4.6,85.0,,10.7,2.5,8.8,2.4
RUS,Russian Federation (the),2019,144478050.0,-0.0129353844507104,17.9140805801319,14.6747083203719,1577524,1.5,4.9,3.8,5.3,77.81,67.75,,,54.0,,8.3,,,4
RWA,Rwanda,2005,8840215.0,1.82293021070243,42.3586191059833,2.77533974004026,2581,9.4,1.7,5.7,8.8,56.438,54.006,,,102.0,3.8,94.3,44.5,,
RWA,Rwanda,2010,10039338.0,2.58885008064935,41.5393624559707,2.57105597998593,5772,7.3,3.0,4.9,8.6,65.11,61.672,35.2,52.5,83.0,3.3,62.7,34.0,,
RWA,Rwanda,2019,12301939.0,2.6440088912302,39.9755730179801,2.9381960775388,9136,6.1,1.4,3.2,6.8,70.784,66.518,,,59.0,2.5,39.4,,,0.1
SAU,Saudi Arabia,2005,23816183.0,2.9118884765255,33.8738957455945,2.96460184236911,328461,5.6,6.0,5.4,3.4,74.881,71.883,,,17.0,,16.3,7.9,2.3,0.7
SAU,Saudi Arabia,2010,27421461.0,2.927617708437,29.7034538021151,2.96943696763641,528207,5.0,5.6,5.1,3.7,75.529,72.625,71.6,12.6,19.0,,12.2,7.0,2.2,2.4
SAU,Saudi Arabia,2019,33699947.0,1.79887529985771,25.0428481279098,3.31408802294981,683827,-0.7,5.3,,5.7,76.615,73.799,,,10.0,,8.7,,,2.4
SLB,Solomon Islands,2005,469918.0,2.45128633403567,41.3148677003222,3.01839895471125,429,12.8,2.2,,10.1,70.831,67.689,,,106.0,,24.6,11.9,1.4,0.2
SLB,Solomon Islands,2010,527861.0,2.43146962440318,40.7516372681444,3.33913662877159,720,10.6,2.1,9.9,7.3,72.547,69.067,64.9,25.7,80.0,,23.0,10.6,,0.2
SLB,Solomon Islands,2019,652858.0,2.61013377594308,40.2415842979397,3.59895045928894,1212,3.5,2.1,,5.2,74.697,71.158,,,74.0,,20.2,,,0.2
SYC,Seychelles,2005,82858.0,0.463308214458562,24.9661582889631,6.97928887284541,919,9.0,5.5,5.4,3.9,77.1,67.4,,,18.0,,11.9,,,1.2
SYC,Seychelles,2010,89770.0,2.79232906929128,22.8118425666199,7.57363253856942,970,5.9,,4.8,3.6,77.5,69.1,79.1,12.3,21.0,,12.2,,,1.1
SYC,Seychelles,2019,96762.0,0.954291917891324,23.6353711790393,7.59454560435034,1487,6.3,4.1,4.4,3.9,77.4,68.5,,,18.0,,12.4,,,0.9
SDN,Sudan (the),2005,30949516.0,2.4045580013927,43.4705764057829,3.12105365395698,,,13.1,1.6,4.1,62.493,58.636,,,,0.2,61.8,,0.7,0.3
SDN,Sudan (the),2010,34545013.0,2.22821558093138,42.9944345367593,3.26648885614835,54459,8.8,12.8,2.2,5.0,64.545,61.031,46.4,41.9,,0.2,53.2,,0.7,0.3
SDN,Sudan (the),2019,41801533.0,2.39226526455048,40.5087918665567,3.58116052825144,120266,3.2,12.7,,5.7,66.947,63.277,,,71.0,0.2,47.8,,,0.4
SWE,Sweden,2005,9029572.0,0.399942762807279,17.4045758961293,17.3066074334553,389489,2.8,7.7,6.6,8.3,82.8,78.4,,,6.9,,3.2,2.5,2.9,
SWE,Sweden,2010,9378126.0,0.852524628765313,16.5079261627694,18.2185664835815,488909,6.0,8.6,6.6,8.5,83.5,79.5,90.7,4.5,7.5,,2.6,2.5,2.7,3.9
SWE,Sweden,2019,10175214.0,1.16164515996039,17.5817854599214,20.0955249278002,535607,2.1,6.3,7.6,10.9,84.1,81.0,,,5.5,,2.4,,,5.4
SGP,Singapore,2005,4265762.0,2.35051128857175,17.2275649854291,7.17408473711268,127418,7.5,5.6,3.2,3.0,82.5,77.6,,,37.0,0.2,2.5,,3.2,1.5
SGP,Singapore,2010,5076732.0,1.77183287926401,13.9938594925292,7.26011523293314,236420,15.2,3.2,3.1,3.2,84.0,79.2,77.1,18.3,35.0,0.3,2.2,,,1.7
